userId,gender,age,counts_pictures,counts_profileVisits,counts_views,Interest_Long-term Partner,Interest_Short-term Partner,New friends,connectedToFacebook,isVIP,isVerified,city,mobile,online,Common login time
552834b6e96da1338d8b4a62,F,20,7,3869,79,True,False,False,False,True,False,Lahr/Schwarzwald,True,False,5:00
54286fe6e96da176588b4caa,F,19,11,2865,55,True,False,False,False,True,False,Reichenbach im Kandertal,False,False,8:00
53db00a0c96da1f1428b53cd,F,24,6,5917,136,False,True,False,False,False,False,Grenchen,True,False,6:00
53d292f6180ba0b9688b497d,M,21,6,6931,126,False,False,True,False,False,False,Bern,True,False,1:00
54b84c9b076ea16f6f8b49b8,F,21,3,11919,260,True,True,True,False,False,True,Lyss,True,False,7:00
53f65384e86da172418b469a,F,20,7,516,10,False,True,False,False,False,True,Plattling,True,False,19:00
53dd5867150ba087298b4fd4,M,23,4,9997,201,True,True,False,False,False,False,Torino,False,False,13:00
5537fae9ea6da10c9a8b4b54,F,23,2,194,6,False,False,False,False,False,False,Torino,True,False,5:00
54b143a1c86da1b39e8b48bb,F,19,3,7029,171,False,False,False,False,False,False,Buggingen,True,True,12:00
,M,23,0,18,1,True,True,True,False,False,False,Kusel,True,True,8:00
54fcd250e96da1cf468b4b8e,M,20,15,7113,111,True,True,True,False,False,True,Sankt Blasien,True,False,6:00
552c0ea8076ea15d718b48b5,M,20,8,2369,46,True,False,True,False,False,False,Stans,True,False,10:00
551ee345c46da12f4a8b4826,F,20,4,1852,65,True,False,False,False,False,False,Annecy,True,True,7:00
55388eeded6da1d64d8b4a49,M,19,14,1022,17,True,True,False,False,False,True,Dole,True,False,16:00
551475e9ea6da1670a8b4e4c,F,21,11,5442,278,True,False,True,False,False,False,Luzern,True,False,20:00
550ffdb3c56da1de698b4c66,F,21,30,51809,4114,True,True,True,False,True,True,Curitiba,True,False,13:00
54ef81d6170ba025128b4dc9,F,20,10,3277,20,True,False,False,False,False,False,Buchs,True,False,12:00
53e5336a160ba0920c8b4621,M,23,6,16729,414,True,False,False,False,False,False,Aarau,True,True,2:00
54e86de3150ba07d7b8b4ace,F,22,4,19444,421,True,True,True,False,False,True,Bussnang,False,True,16:00
5537876fec6da1204a8b464d,F,25,20,35086,680,False,True,True,False,False,True,Bad Krozingen,True,False,0:00
551827baea6da157338b4628,M,19,6,3596,49,True,True,False,False,False,False,Zürich,True,False,1:00
53e001181b0ba0be028b4680,M,21,4,1503,23,True,True,True,False,False,True,Emmendingen,True,False,3:00
553941f3e96da16c748b4927,F,20,12,2900,32,True,True,True,False,False,True,Freiburg im Breisgau,True,False,4:00
53e1dfb71a0ba0cb288b4df0,F,21,2,8060,285,False,True,True,False,False,False,Lauchringen,True,True,5:00
53e23c18ca6da15d888b4709,F,19,2,96,1,True,True,True,False,False,False,,True,False,0:00
5502d7aa086ea181328b4942,F,20,4,6515,173,True,True,True,False,True,False,Freiburg im Breisgau,True,True,23:00
53e35473150ba0617e8b57c3,F,23,1,1326,57,True,True,True,False,False,False,Berne,False,False,19:00
5521197d1a0ba03f5b8b48d3,F,24,5,3840,79,False,True,False,False,False,False,Villefontaine,True,True,2:00
53e483eaea6da1649b8b457a,F,24,4,4323,41,False,True,True,False,False,False,Zürich,False,False,10:00
53e77bd0190ba073628b46bc,M,19,3,1499,51,False,True,False,False,False,False,Adliswil,False,False,22:00
550864d1140ba019028b45af,F,20,6,6123,110,True,True,False,False,False,True,Spreitenbach,True,False,6:00
54d38f4bc96da190438b48c7,M,23,5,1490,38,False,False,False,False,False,False,Corcelles-près-Payerne,True,False,1:00
551dca371c0ba045548b4a73,F,22,9,4356,220,True,True,True,False,False,True,Plombières-lès-Dijon,True,False,11:00
5538078e066ea1496b8b4beb,F,19,4,1131,6,True,False,False,False,False,True,Mâcon,True,False,1:00
55058646180ba0ad2a8b4e08,F,20,3,11758,474,False,True,False,False,False,False,Montpellier,True,False,2:00
551e73530a6ea19d878b4735,F,21,6,5621,153,True,True,False,False,False,True,Rheinfelden (Baden),False,True,6:00
5524c2e6ca6da1e5448b47e1,F,22,9,7103,854,False,True,False,False,True,True,Albbruck,True,False,14:00
53ebdbbf150ba007398b47df,F,19,1,387,3,True,True,False,False,False,False,,True,False,12:00
541b3a97180ba0f5338b47e6,M,20,1,9334,304,True,False,False,False,False,False,Palma de Mallorca,True,True,18:00
542040cccb6da124098b4c65,F,22,3,8308,136,False,True,False,False,False,False,Frankfurt am Main,True,True,12:00
545abae41c0ba0146d8b4aba,F,19,6,12937,317,False,True,False,False,True,False,Freiburg im Breisgau,True,True,17:00
544d5476c46da1fe0a8b4626,M,20,13,12690,798,True,True,True,False,False,True,Cuers,True,False,22:00
55072cefc46da1e4378b4b3b,M,23,4,9818,529,False,True,False,False,False,True,Bienne,False,False,13:00
55229657c96da1384b8b4ae4,F,22,5,55,4,True,True,False,False,False,True,,True,True,16:00
53ef9c75c46da1a13a8b4f51,M,19,2,3604,70,True,True,False,False,False,False,Wettingen,False,False,4:00
540623491a0ba0c24b8b459d,F,22,2,4688,188,True,True,True,False,False,False,Nancy,True,True,18:00
53f06b7ce96da1d7768b468f,M,20,4,4861,98,False,True,False,False,False,True,Rothenburg,True,False,4:00
55182868076ea1098a8b45f5,M,19,15,1745,46,False,False,False,False,False,True,Montchanin,True,False,21:00
54ae8a61ca6da1c3648b4802,M,25,10,10710,811,True,True,True,False,False,False,Lausanne,True,False,8:00
53f24c54c66da1b3718b468c,F,19,1,10131,371,False,False,False,False,False,False,Lausanne,True,True,17:00
53f385b9e76da1da0f8b45d5,M,22,5,3544,177,False,False,False,False,False,False,Siegburg,True,True,18:00
55384bc1c56da108338b4651,F,22,14,9632,241,False,True,True,False,False,False,Köln,True,True,19:00
54f363d1c86da184588b4d9e,M,23,6,1992,39,True,True,True,False,False,True,Stuttgart,True,True,19:00
54ba7650e96da159408b4b34,F,21,5,3458,103,False,True,False,False,False,False,Vevey,True,False,4:00
54f2d7371c0ba0ec498b46ab,F,25,5,4304,82,True,True,True,False,False,True,Villeurbanne,False,True,4:00
549c93dac86da1685f8b49e3,F,22,12,11007,387,False,True,False,False,False,False,Laupen,True,False,16:00
552e26f30c6ea15b0f8b4adf,F,19,4,20140,1135,False,True,False,False,False,False,Zürich,True,False,15:00
5524422f180ba003248b45be,F,24,4,535,9,True,True,True,False,False,True,Lyon,True,False,4:00
551d85d9c56da1bb038b4683,M,19,6,3232,218,True,True,False,False,False,True,Orbe,True,True,22:00
53f866e2e86da1822c8b4744,F,20,4,4079,62,True,True,True,False,False,False,Zürich,True,False,13:00
53f88011c76da1aa038b458e,M,23,4,2587,42,True,True,True,False,False,False,Zürich,True,False,19:00
53f8a93bc46da10f298b45e3,F,20,3,14905,763,False,True,False,False,False,False,Thônex,True,False,23:00
,F,20,0,1269,56,True,False,False,False,False,False,Colombier (NE),True,False,17:00
5526599fc76da12e048b4b01,F,22,17,12607,480,True,True,True,False,False,False,Ulm,True,True,17:00
5425d138150ba0b6148b474d,F,19,2,7606,160,True,False,False,False,False,False,Annemasse,True,False,15:00
55244b8dc76da1f3218b4652,M,19,7,3020,255,True,True,True,False,False,True,Oftringen,False,False,19:00
5400692bc46da126278b50a5,F,21,4,1590,23,True,False,True,False,False,False,,False,False,14:00
551c5764140ba043168b47cb,M,24,6,16013,782,True,True,True,False,False,False,Zürich,False,False,14:00
549d21eb150ba0bd328b46a2,F,23,3,12249,327,True,False,False,False,False,False,Mellingen,True,False,1:00
54fa20cb170ba030678b46ff,M,20,4,2237,139,False,True,False,False,False,False,La Baume,True,False,12:00
54bbad64140ba072298b4ba3,F,23,2,5206,102,False,True,False,False,False,False,Zürich,True,False,3:00
54e1b9d0c86da13d658b47f3,F,26,2,9818,278,True,False,False,False,False,False,Sankt Gallen,False,True,4:00
,F,21,0,6367,328,True,False,False,False,False,False,Morges,True,False,13:00
5515bd7a1c0ba04f0a8b4a22,F,23,5,8805,146,True,True,True,False,False,True,Heerbrugg,True,False,18:00
553d1fdaeb6da105278b47ff,F,24,1,9702,276,False,False,True,False,False,False,Reinach (BL),True,True,10:00
54fc850e066ea1fb888b46f3,M,25,15,14245,1109,True,False,False,False,False,False,Bern,False,True,14:00
540327111a0ba016648b45a1,M,19,4,5510,178,True,False,False,False,False,False,Basel,False,True,20:00
55182aa7180ba0d3148b4585,F,22,12,4567,261,True,True,True,False,False,False,Altkirch,False,False,14:00
551ed356cb6da172258b4bac,M,20,7,1704,27,True,False,False,False,False,False,Basel,True,False,16:00
54a084641b0ba0fe1f8b46c6,M,24,3,3187,23,True,False,False,False,False,False,Bad Säckingen,True,False,12:00
543a88401c0ba0204e8b47cd,F,19,5,8842,555,True,True,False,False,False,False,Baden,True,True,9:00
552d606f190ba090438b49ca,M,19,3,6336,155,True,True,False,False,False,True,Zürich,True,False,19:00
552e641c150ba02b078b4d2f,M,21,5,1295,29,True,True,False,False,False,False,Rheinfelden (Baden),True,False,10:00
552e90da076ea143688b4594,F,23,15,6636,387,True,True,False,False,False,False,Chaumont,True,False,17:00
551c8f15086ea133528b4c05,F,21,26,4989,99,False,True,True,False,False,True,Torino,True,False,22:00
54c979f11c0ba0816d8b4b0c,M,21,3,3264,175,False,True,False,False,False,True,Fribourg,False,False,9:00
553418010a6ea141408b460c,F,23,9,3258,61,False,False,True,False,True,True,Denzlingen,True,False,17:00
5478c7d6cb6da145508b495c,F,21,10,9629,214,True,True,True,False,False,True,Baden,False,False,11:00
5448f4b0c96da1b2808b4c8e,M,22,10,9868,771,False,True,False,False,False,True,Estavayer-le-Lac,True,False,15:00
540dea44140ba06e288b4b6e,F,25,7,9852,501,True,True,True,False,False,False,Lausanne,True,False,20:00
540d8148190ba06f078b4cb0,F,19,6,21042,695,False,True,True,False,False,False,Olten,True,False,18:00
54ec6236cb6da175978b4dd1,F,22,4,9708,165,True,True,True,False,False,False,Winterthur,True,False,6:00
55034dbbe86da1e07f8b4741,M,23,4,1186,48,True,True,True,False,False,True,Gurtweil,True,False,19:00
553b88bb180ba0df5e8b4e5a,M,24,12,3095,42,True,True,True,False,False,True,Mainz,True,True,22:00
55303405c56da1d3178b46c1,F,20,4,7355,257,True,True,True,False,False,True,Dijon,True,False,17:00
551c474dca6da169288b476d,F,24,7,346,9,True,True,False,False,False,False,Veynes,True,False,20:00
553ba8ad0a6ea1678e8b4e60,F,22,30,6595,155,False,False,True,False,False,True,Dulliken,True,False,2:00
54eba851cb6da12b508b46cd,F,19,4,6986,223,False,True,False,False,False,False,Rheinfelden (Baden),False,False,19:00
550b0088cc6da126698b458d,F,19,5,4366,106,False,False,False,False,False,True,Erlangen,True,True,9:00
54f5c8dac56da13a498b4fbd,F,24,7,8467,170,False,True,False,False,False,False,Stansstad,True,False,6:00
54693840c56da1f0128b4dd3,M,21,5,4249,79,True,True,True,False,False,True,Rüeggisberg,True,True,9:00
541549b1190ba05d448b4acf,F,19,5,4669,190,False,False,True,False,False,False,Lancy,True,False,5:00
5416003a150ba089248b4cc0,M,24,29,18206,466,True,False,False,False,False,True,Zurich,False,False,4:00
5418b5c2160ba0a1228b479c,F,21,11,1342,22,False,False,True,False,False,False,Biel,True,False,17:00
54162c58c46da1715f8b47cc,F,21,16,17517,1169,True,False,False,False,False,False,La Côte-aux-Fées,True,False,5:00
54176629160ba0a5458b4ac1,F,21,2,1503,51,False,True,False,False,False,False,Fribourg,False,False,21:00
5522aad00b6ea178278b45d3,M,23,4,385,2,False,False,False,False,False,False,None,True,False,2:00
549d4095ea6da119418b490c,M,22,1,8819,186,True,False,False,False,False,False,,False,True,7:00
5545520fe76da19a618b4592,F,19,1,22,1,True,True,False,False,True,False,Genève,True,True,5:00
54d0fae4e96da1c9888b4765,M,21,8,6036,130,True,True,False,False,False,True,Liestal,True,False,23:00
541a8950170ba0e7028b487c,F,20,1,1193,58,False,False,True,False,False,False,Martigny,True,False,0:00
550cac86c96da1c4998b4a03,M,25,9,2555,85,True,False,False,False,False,False,Oensingen,False,False,0:00
54ece481076ea194208b4751,F,25,5,11454,580,False,False,True,False,False,True,Fribourg,False,True,5:00
551ffca51b0ba0a4738b45b6,F,24,5,4359,290,False,True,False,False,False,False,Grenoble,False,True,12:00
55278253c66da1aa2a8b4c1e,F,24,7,9626,259,True,True,True,False,False,True,Hasle bei Burgdorf,True,False,7:00
552295ec1a0ba08d7c8b4959,M,24,5,148,0,False,False,False,False,False,True,Köln,True,True,5:00
551c61cec66da101408b4ea2,M,22,13,4613,79,False,False,True,False,False,False,Gurtweil,True,False,21:00
553c9fcbcd6da1b4928b456b,F,22,7,23750,813,True,False,False,False,False,False,Stuttgart,True,True,17:00
552eb6d9e56da1ce3d8b4573,F,21,3,12421,264,True,True,True,False,False,True,Grenoble,True,True,6:00
,F,24,0,31,0,True,True,True,False,False,False,Stuttgart,False,True,1:00
54207ed3c56da113498b4c84,M,25,2,2090,19,True,True,True,False,False,True,Torino,True,False,20:00
552ebc86190ba020068b4ad5,F,19,27,8337,94,False,True,False,False,False,True,Strengelbach,True,False,20:00
543f742bca6da1d7168b4594,F,24,5,5005,84,True,True,False,False,False,False,Dijon,True,False,22:00
55341757c76da14a1c8b4586,M,19,1,354,0,False,True,False,False,False,False,Fontaine-lès-Luxeuil,True,True,15:00
54ff6bcb180ba02f4a8b47ac,M,24,9,2103,219,False,True,False,False,False,False,Dombresson,True,False,9:00
553d313b1c0ba06d2a8b4567,F,20,9,821,27,True,True,False,False,False,True,Racconigi,True,True,18:00
54251f57140ba00f3d8b4e1f,F,19,2,12946,300,True,True,True,False,False,True,Gundelfingen,True,False,15:00
551475fae96da1244f8b47be,F,19,11,5000,101,True,False,False,False,False,False,Bollwiller,True,False,1:00
5520f4d7c96da1ca0b8b45c7,F,26,11,2297,67,False,True,True,False,False,False,Hainburg,True,False,5:00
54ca7816ca6da1e0348b4655,M,22,4,8098,168,True,False,False,False,False,True,Zürich,True,True,5:00
5439b321c76da1d0478b49f6,F,19,9,12788,608,False,True,False,False,False,True,Oftringen,True,False,22:00
5538dc9de96da1085d8b4922,M,19,16,1900,98,True,True,False,False,True,False,Tramelan,True,False,0:00
5501853ac86da1f72b8b4c09,F,21,5,1261,22,True,True,True,False,False,False,Torino,True,False,2:00
55113002140ba0e47e8b4867,F,20,18,9958,290,True,True,True,False,False,False,Wangen bei Olten,True,False,21:00
551ec019c66da195298b46ed,F,19,9,7162,99,True,False,False,False,True,False,Oberbuchsiten,True,False,0:00
54776c29e86da10e038b4e69,F,19,3,777,9,True,True,True,False,False,False,Cavaglio D'agogna,True,False,13:00
54bc2dc3086ea1a3468b45e5,F,25,9,8914,283,True,True,True,False,False,False,Merenschwand,True,True,2:00
551bdf14086ea107988b4bc4,M,21,9,4897,101,False,False,True,False,False,True,Ittigen,True,True,10:00
549403a8170ba0f2188b4750,F,24,6,8354,399,True,False,False,False,False,False,Zürich,False,True,23:00
544b7999160ba00d7a8b456f,F,19,6,2563,101,False,True,False,False,False,False,Arbaz,False,False,6:00
5509d9e6ca6da1ba468b4acf,M,21,10,1621,9,False,True,False,False,False,True,Furtwangen im Schwarzwald,True,True,12:00
5537f3f8cc6da18d868b457b,M,22,15,14015,378,True,True,True,False,False,True,Klettgau,True,True,23:00
550b04ffc46da185148b47d5,F,20,3,7777,462,True,True,False,False,False,False,Genève,False,False,12:00
54789b61160ba0f0188b470c,F,20,7,6013,216,False,True,False,False,False,False,Gstaad,True,False,13:00
,F,26,0,317,8,False,False,False,False,False,False,Karlsruhe,False,True,19:00
5437ff6f170ba00f128b4c12,M,24,3,10366,418,True,True,False,False,False,False,Châteaurenard,True,False,20:00
54888e01c46da176168b497a,M,20,3,2038,59,True,False,True,False,False,True,Chassieu,True,True,16:00
55293603170ba0bd458b480d,F,19,1,6360,215,True,False,False,False,False,False,Lons-le-Saunier,True,False,16:00
543d9212c46da199438b4b24,M,22,11,11781,709,False,False,True,False,False,False,Bellikon,False,False,4:00
544021b9cb6da1062e8b45a7,M,23,5,4586,354,False,True,False,False,False,False,Mennecy,True,True,21:00
552a94031a0ba05f228b45d1,M,22,2,321,1,True,True,True,False,False,False,Darmstadt,True,True,6:00
5509626e170ba0e6758b484b,F,20,8,5446,120,True,False,False,False,False,False,Belfort,True,False,16:00
551eb9821c0ba0ec0e8b4953,M,24,10,5358,90,False,True,False,False,False,True,Zürich,True,False,21:00
54f18a15ea6da10a9c8b45b3,M,26,3,6800,237,True,True,True,False,False,False,Frankfurt am Main,False,True,4:00
54ece94fe96da1c1548b4604,M,23,2,2834,76,False,True,False,False,False,False,Trier,True,True,3:00
54ea619e0a6ea19c958b4dcc,F,20,16,19662,945,True,False,True,False,False,False,Winterthur,True,False,18:00
55213670c46da12f728b4eb2,M,24,8,5364,115,True,False,False,False,False,False,Esslingen am Neckar,False,True,3:00
543b40f4160ba045558b4c16,F,20,16,16903,1253,False,True,True,False,False,False,Zürich,False,True,13:00
544a41b0140ba06c568b4ca6,F,19,7,5663,95,True,True,False,False,False,False,Görwihl,True,False,19:00
54e077001c0ba0b44d8b4c9b,F,22,6,3759,207,False,False,True,False,False,True,Volketswil,True,True,1:00
54f776e50b6ea1013e8b4eea,F,20,3,3503,35,True,False,False,False,False,True,Hedingen,True,False,23:00
54c290c0cc6da1e10f8b456b,F,21,12,2277,59,True,False,False,False,False,False,Fribourg,True,False,22:00
54c3ff770b6ea1a7528b486d,F,23,5,14329,444,True,True,True,False,False,True,Calw,True,False,8:00
553bf5e7e96da194888b4c76,F,19,15,9043,744,False,True,False,False,False,False,Langnau im Emmental,True,True,14:00
55394a941b0ba0b21b8b4658,M,25,6,2519,60,False,True,False,False,False,False,Milano,True,True,8:00
543bfb721b0ba098188b4b43,M,22,1,2844,0,False,False,False,False,False,False,,True,True,7:00
543c304acd6da183268b457e,M,22,1,6086,233,False,False,False,False,False,False,Trier,False,True,5:00
543c3327140ba0b76c8b4617,F,19,8,827,7,True,True,True,False,False,False,Bollschweil,True,True,13:00
543d54e3c46da1fd6c8b456b,F,19,1,1396,25,False,False,False,False,False,True,Thyez,True,True,15:00
553373bdc96da16e028b4cf4,F,23,5,6358,195,True,True,True,False,False,True,Kerns,True,True,18:00
5507de30c96da16e4b8b4844,F,22,8,2408,33,False,False,False,False,False,False,Turgi,True,False,5:00
55089423160ba0592b8b4950,F,21,3,1649,70,False,True,False,False,False,False,Chavannes-près-Renens,False,False,20:00
543eca0ae66da1867a8b4754,F,22,9,241,3,False,False,False,False,False,True,Frankfurt am Main,True,True,7:00
550ed8df180ba045198b47b8,F,22,7,4772,55,True,True,True,False,False,True,Lahr/Schwarzwald,True,False,13:00
55252dccc96da1b2958b49dd,M,19,14,5402,141,False,True,False,False,False,True,Brusasco,False,False,10:00
54ab877b1a0ba0e7318b4caf,F,23,4,10730,475,False,True,False,False,False,True,Bern,False,True,14:00
553366a8c96da105918b462e,F,23,7,5544,202,False,True,False,False,False,True,Torino,False,False,16:00
54f382211c0ba0e3268b4616,F,22,6,4382,87,True,True,True,False,False,False,Köln,True,True,1:00
54a02460150ba07c708b4632,M,20,3,8060,167,True,True,True,False,False,False,Jenaz,True,True,2:00
551fb0f8c76da14a128b4984,F,21,23,8351,214,False,False,False,False,False,False,Freiburg im Breisgau,True,False,13:00
54f8987a190ba0f25f8b4690,F,21,4,1090,123,False,False,True,False,False,False,Basel,True,False,23:00
544f1886160ba0745c8b4681,F,22,3,1572,17,True,False,False,False,False,False,Zürich,True,False,3:00
551d9731066ea116518b4be5,M,21,13,11117,132,True,False,False,False,False,True,Wetzikon,True,False,1:00
54ce8657066ea1977a8b4741,F,23,4,2383,49,True,True,True,False,False,False,Krauchthal,True,False,1:00
54f50b80c56da191568b49d4,F,20,4,8649,471,True,True,False,False,False,False,Vesoul,True,False,20:00
54490a77c56da1ce348b47ba,F,25,6,6210,184,True,True,True,False,False,True,Stuttgart,True,False,11:00
5518b80ae66da135358b4567,F,22,9,2485,70,False,False,False,False,False,True,Plombières-lès-Dijon,True,False,13:00
54a93d11c46da17e378b49f8,M,20,3,9245,343,True,False,False,False,False,True,Chambéry,False,True,10:00
54b4225fc96da139928b4c6c,F,19,5,7577,191,True,True,False,False,False,True,Rubigen,False,True,19:00
5516d441c96da149058b4fa5,M,20,12,3716,60,False,False,False,False,False,True,Chambéry,True,False,17:00
5522417b160ba0213a8b4741,F,24,1,252,1,True,True,False,False,False,False,Mainz,True,True,13:00
5516e39d1a0ba0d0668b45ab,M,20,6,5876,89,True,False,False,False,False,False,Waldshut-Tiengen,True,False,19:00
,M,26,0,19,0,True,False,False,False,False,False,Laxou,True,True,9:00
546b5557e86da188808b4c6c,M,21,4,9745,588,False,False,True,False,False,True,Müntschemier,True,True,9:00
55210430180ba0ef128b4a5d,M,24,7,2555,57,True,True,False,False,False,False,Echallens,True,True,14:00
544bf91ae96da1f31c8b46eb,M,21,2,1813,25,True,False,False,False,False,False,Bern,True,True,11:00
54de4790066ea135868b45e8,F,24,7,9841,242,True,False,False,False,False,False,Frauenfeld,True,True,0:00
551c0f76c96da152148b4c15,M,21,4,9809,309,False,False,False,False,False,False,Zürich,False,False,17:00
544ccb8a160ba0c75a8b4859,M,24,7,6446,425,True,True,True,False,False,False,Ollon,True,False,11:00
553cedb7c86da183838b45d3,F,19,6,2967,31,True,True,False,False,False,True,Kandern,True,False,15:00
55061ce7180ba062738b47d6,F,19,12,8182,377,True,True,True,False,False,True,Bern,False,False,9:00
544d20a1170ba050118b4a66,M,22,2,5880,340,True,True,True,False,False,False,Valencia,True,True,20:00
544d2a24c46da1c1338b47c7,F,23,6,3844,118,False,True,False,False,False,False,Hemmingen,True,True,12:00
,F,24,0,4014,49,True,True,False,False,False,False,Lörrach,True,False,18:00
550d2a34c46da1ef778b4780,F,19,11,10433,312,True,True,True,False,False,True,Rumilly,True,True,6:00
544e4164e86da1d40d8b4cd2,F,23,3,3189,165,True,True,True,False,False,False,Evian-les-Bains,False,False,15:00
551f96bcc86da124318b4605,M,22,5,940,14,True,True,False,False,False,True,Zwillikon,False,True,5:00
552e8446190ba052598b4806,F,23,4,3577,95,True,True,True,False,False,False,Luzern,False,False,23:00
5454f77ac56da1df528b4675,F,25,4,4161,133,True,False,False,False,False,False,,True,True,14:00
548601ba150ba049648b461e,M,19,1,7475,186,True,True,False,False,False,True,Lyon,True,False,21:00
55295bc4c56da17b358b4cdb,F,23,7,5553,231,False,True,True,False,False,True,Bern,True,False,2:00
5451560dea6da15e8d8b4d18,M,22,4,5560,86,True,True,True,False,False,False,Dietikon,True,False,9:00
552453f2170ba065138b466d,M,20,14,5811,91,True,True,True,False,False,True,Emmendingen,True,False,14:00
54dde1ca150ba0867b8b45eb,M,25,9,12238,264,False,False,False,False,False,False,Sankt Gallen,True,True,16:00
55040960e86da1b15a8b4dce,F,20,5,4962,177,False,True,False,False,False,False,Dole,True,True,16:00
54e8f516180ba010518b457f,F,21,9,7223,123,True,True,True,False,False,True,Wittlingen,False,False,9:00
5454de5de96da1e5068b49b7,M,22,5,1683,21,True,True,True,False,False,False,Luthern,False,False,14:00
54ca773c0b6ea1c00d8b4611,M,20,2,10914,338,False,True,False,False,False,True,Zug,True,False,9:00
54f5655b0b6ea18f3b8b4af9,M,19,4,1375,35,True,True,True,False,False,True,Hombourg,True,False,4:00
54973fa5ea6da15e6d8b4ed7,M,22,3,7629,238,False,False,False,False,False,True,Chavornay,True,False,17:00
54561053c46da1d6718b4ee3,M,23,3,9323,222,True,True,True,False,False,False,Frankfurt am Main,True,False,7:00
551b0c14cb6da128578b45c2,M,24,2,1129,80,False,True,False,False,False,False,Lausanne,False,False,21:00
550eba75066ea1571a8b47cf,F,24,5,6210,454,True,True,True,False,False,False,Neuchâtel,False,True,13:00
54565fc0ea6da1fc6c8b4794,F,24,2,3380,76,True,True,False,False,False,True,Basel,True,False,14:00
548765cfca6da1629f8b45fa,M,23,6,6245,222,True,True,False,False,False,False,Badung,True,False,9:00
551d2d4e1b0ba04b658b48c1,F,26,5,8563,290,False,False,False,False,False,False,Frankfurt am Main,True,True,17:00
551b133cc66da163308b4dc0,F,21,7,10601,377,True,False,False,False,False,False,Murg,True,False,4:00
54b030db170ba0d95e8b469b,M,23,4,4563,68,False,True,True,False,True,False,Frankfurt am Main,True,True,0:00
5457ed0e140ba0717c8b4955,M,25,3,5646,248,False,False,True,False,False,False,Illnau-Effretikon,True,False,22:00
552112d0086ea11a3a8b45a2,F,23,7,3173,75,True,True,False,False,False,True,Liestal,True,False,16:00
5458b12bca6da1256c8b5042,M,24,1,4492,105,True,False,False,False,False,False,Bern,False,True,19:00
5459127a180ba0a02a8b47eb,F,21,1,2873,93,False,False,True,False,False,False,Zürich,True,False,10:00
54d021c6e96da10b928b4923,F,19,8,12715,308,True,False,False,False,False,True,Arisdorf,True,False,7:00
550be2400b6ea1b3138b4862,F,19,5,7319,263,False,False,False,False,False,False,Chambéry,True,False,13:00
5492094de96da1c8918b4d70,F,20,4,6385,356,True,True,True,False,False,False,Saint-Genis-Pouilly,True,True,19:00
54ba74b0096ea1fa448b45be,F,21,7,3263,81,False,False,False,False,False,False,Kaysersberg,False,False,15:00
54779906c46da1244d8b4c58,M,22,10,9242,143,True,True,False,False,False,False,Freiburg im Breisgau,True,True,17:00
5509dadd160ba0142a8b4795,M,21,9,2721,50,False,True,True,False,False,True,Windisch,False,False,23:00
551ac5b91a0ba045248b48e3,M,21,5,3931,137,False,True,False,False,False,False,Albertville,True,True,4:00
55091f94076ea1381e8b460d,F,19,7,1679,53,True,False,True,False,False,False,Lyon,True,False,1:00
5517bee6c76da110178b4e65,F,25,10,18201,1565,True,True,True,False,False,False,Basel,True,True,14:00
552ae295150ba042508b45cf,F,19,16,10034,645,True,True,True,False,False,False,Ecublens,True,False,3:00
,F,21,0,288,15,True,True,False,False,False,False,İstanbulboğazı,False,False,14:00
551c6a76190ba077048b48e6,M,25,8,3596,67,True,False,False,False,False,True,Fribourg,True,False,19:00
545e49c1c86da103458b467f,F,20,3,8790,106,True,True,True,False,False,True,Zürich,True,False,17:00
55314dd3160ba0087b8b4ddf,M,23,1,568,18,True,True,True,False,True,True,Vuippens,True,False,1:00
54eb636ec86da17d6d8b4a7f,F,22,2,8414,543,True,True,True,False,False,False,Eymatt,True,False,15:00
5526515eea6da17d548b4f58,M,22,2,4192,100,False,True,False,False,False,False,Freiburg im Breisgau,True,True,22:00
552165eb1a0ba029798b4aa3,F,21,9,701,5,True,True,False,False,False,False,Roville-devant-Bayon,True,False,0:00
552b5ab2c86da17c878b4650,F,24,5,3042,31,True,True,True,False,False,False,March,False,True,22:00
54cf44a1e96da1456a8b469c,F,22,3,1531,29,True,True,False,False,False,False,Schwyz,True,True,17:00
546aa4d2ea6da1e0728b4ab3,F,21,4,10148,183,True,False,False,False,False,False,Torino,True,False,15:00
552a6b08cc6da197598b45be,M,25,3,4485,48,True,True,True,False,False,False,Freiburg im Breisgau,True,False,8:00
55336422ea6da168718b494b,M,25,7,6978,203,True,True,False,False,False,False,Zürich,True,False,12:00
551a7d3c086ea1549f8b4b5b,F,19,11,9429,436,True,True,False,False,False,True,Basel,True,True,8:00
546160121b0ba0f3588b4995,F,23,5,4395,132,True,True,True,False,False,False,Bern,True,True,4:00
55393f41ca6da1a5068b457a,F,19,4,4550,110,True,False,False,False,False,False,Luzern,False,False,14:00
551ae0241c0ba0924b8b4a28,F,26,3,5780,283,True,False,False,False,False,False,Châteauroux,True,True,7:00
54634832190ba0637f8b46c8,M,21,9,5148,291,True,False,False,False,False,False,Genève,True,False,23:00
5463b70fc76da1050f8b4634,M,23,3,1357,16,True,False,False,False,False,True,Oberentfelden,True,False,9:00
5463ccaa160ba0243a8b4627,F,25,3,12413,746,True,False,True,False,False,True,Châtel-Guyon,True,True,22:00
